payment_id,order_id,payment_date,type,status,currency,gross_amount,fee_amount,customer_email,processor_batch
PAY-0202-001717,ORD-0202-01633,2026-07-24 05:58:13,charge,captured,USD,303.15,9.09,hugo.khan3@example.com,BATCH-241
PAY-0202-001019,ORD-0202-00953,2026-07-30 22:01:48,charge,captured,USD,297.50,8.93,ben.jones94@example.com,BATCH-304
PAY-0202-001683,ORD-0202-01602,2026-07-05 09:14:12,charge,captured,USD,20.42,0.89,nina.brown17@example.com,BATCH-051
PAY-0202-001486,ORD-0202-01410,2026-07-16 22:24:00,charge,captured,USD,21.38,0.92,omar.jones92@example.com,BATCH-162
PAY-0202-000098,ORD-0202-00091,2026-07-27 21:47:08,charge,captured,USD,100.00,3.20,ben.jones12@example.com,BATCH-274
PAY-0202-002807,ORD-0202-02673,2026-07-15 18:48:48,charge,captured,USD,257.57,7.77,dana.garcia48@example.com,BATCH-154
PAY-0202-000413,ORD-0202-00394,2026-07-27 15:06:35,charge,captured,USD,154.69,4.79,faye.smith24@example.com,BATCH-274
PAY-0202-000758,ORD-0202-00713,2026-07-19 20:30:50,refund,captured,USD,255.85,0.00,lucy.chen63@example.com,BATCH-191
PAY-0202-001728,ORD-0202-01643,2026-07-15 19:14:20,charge,captured,EUR,230.85,6.99,nina.mori49@example.com,BATCH-152
PAY-0202-003154,ORD-0202-02854,2026-07-05 20:27:13,charge,captured,USD,210.04,6.39,mia.novak49@example.com,BATCH-RP7
PAY-0202-002515,ORD-0202-02391,2026-07-13 11:53:28,charge,captured,USD,73.91,2.44,amir.silva1@example.com,BATCH-131
PAY-0202-001026,ORD-0202-00960,2026-07-10 12:54:44,charge,captured,USD,168.87,5.20,rosa.weber72@example.com,BATCH-102
PAY-0202-000025,ORD-0202-00022,2026-07-02 21:18:53,charge,captured,USD,195.65,5.97,sam.garcia96@example.com,BATCH-024
PAY-0202-001168,ORD-0202-01099,2026-07-30 09:52:53,charge,captured,USD,400.56,11.92,noah.mori41@example.com,BATCH-303
PAY-0202-001887,ORD-0202-01792,2026-07-15 01:24:21,charge,captured,USD,293.73,8.82,eli.weber22@example.com,BATCH-153
PAY-0202-001018,ORD-0202-00952,2026-07-13 06:02:22,charge,pending,USD,439.64,0.00,liam.khan87@example.com,BATCH-133
PAY-0202-002670,ORD-0202-02539,2026-07-22 06:40:11,charge,captured,USD,233.07,7.06,ava.brown34@example.com,BATCH-221
PAY-0202-001210,ORD-0202-01141,2026-07-22 21:27:48,charge,captured,USD,408.78,12.15,lea.weber19@example.com,BATCH-221
PAY-0202-000248,ORD-0202-00238,2026-07-10 00:44:59,charge,captured,USD,39.86,1.46,ben.jones34@example.com,BATCH-102
PAY-0202-002852,ORD-0202-02719,2026-07-06 02:24:44,charge,captured,USD,318.99,9.55,lea.chen12@example.com,BATCH-064
PAY-0202-000791,ORD-0202-00746,2026-07-29 18:39:11,charge,captured,USD,337.96,10.10,lea.khan91@example.com,BATCH-294
PAY-0202-000156,ORD-0202-00148,2026-07-25 19:23:42,refund,captured,USD,316.66,0.00,jack.novak74@example.com,BATCH-251
PAY-0202-001324,ORD-0202-01252,2026-07-27 05:41:01,charge,captured,USD,466.44,13.83,lucy.khan39@example.com,BATCH-272
PAY-0202-000216,ORD-0202-00208,2026-07-09 06:30:45,charge,captured,USD,313.99,9.41,omar.diaz7@example.com,BATCH-091
PAY-0202-001928,ORD-0202-01831,2026-07-24 23:59:53,refund,captured,USD,245.85,0.00,noah.cohen84@example.com,BATCH-244
PAY-0202-002863,ORD-0202-02729,2026-07-19 17:43:03,charge,captured,USD,75.18,2.48,ivy.chen1@example.com,BATCH-194
PAY-0202-002855,ORD-0202-02722,2026-07-27 14:18:33,charge,captured,USD,344.27,10.28,ivy.weber91@example.com,BATCH-271
PAY-0202-000999,ORD-0202-00935,2026-07-04 22:59:56,charge,captured,USD,146.57,4.55,ivy.chen97@example.com,BATCH-042
PAY-0202-000716,ORD-0202-00677,2026-07-17 17:21:44,charge,captured,USD,372.89,11.11,dana.diaz81@example.com,BATCH-174
PAY-0202-001496,ORD-0202-01420,2026-07-29 11:42:01,charge,captured,USD,408.12,12.14,faye.mori35@example.com,BATCH-294
PAY-0202-002847,ORD-0202-02713,2026-07-10 16:08:37,charge,captured,USD,220.53,6.70,ben.smith91@example.com,BATCH-102
PAY-0202-001801,ORD-0202-01710,2026-07-11 03:11:13,charge,captured,USD,17.12,0.80,max.smith18@example.com,BATCH-112
PAY-0202-001053,ORD-0202-00984,2026-07-24 23:32:21,charge,captured,USD,233.60,7.07,zoe.garcia37@example.com,BATCH-241
PAY-0202-001405,ORD-0202-01330,2026-07-05 12:13:23,charge,captured,USD,28.58,1.13,faye.novak64@example.com,BATCH-054
PAY-0202-002267,ORD-0202-02156,2026-07-09 15:32:49,charge,captured,USD,118.15,3.73,eli.jones32@example.com,BATCH-092
PAY-0202-001269,ORD-0202-01198,2026-07-24 14:42:44,charge,captured,USD,293.31,8.81,lea.novak93@example.com,BATCH-244
PAY-0202-001917,ORD-0202-01821,2026-07-15 06:17:51,charge,captured,USD,65.65,2.20,noah.khan33@example.com,BATCH-151
PAY-0202-000281,ORD-0202-00270,2026-07-05 10:35:47,charge,captured,USD,215.68,6.55,faye.smith83@example.com,BATCH-052
PAY-0202-003003,ORD-0202-02866,2026-07-29 23:31:20,charge,captured,USD,101.92,3.26,faye.weber38@example.com,BATCH-291
PAY-0202-000890,ORD-0202-00838,2026-07-08 00:53:47,charge,captured,EUR,59.81,2.03,rosa.novak21@example.com,BATCH-081
PAY-0202-000948,ORD-0202-00889,2026-07-24 22:37:47,charge,captured,USD,279.33,8.40,nina.patel64@example.com,BATCH-244
PAY-0202-001422,ORD-0202-01348,2026-07-21 21:43:56,charge,captured,USD,93.24,3.00,liam.diaz98@example.com,BATCH-212
PAY-0202-000995,ORD-0202-00931,2026-07-16 00:22:49,charge,captured,USD,155.90,4.82,lucy.diaz95@example.com,BATCH-161
PAY-0202-001805,ORD-0202-01713,2026-07-13 01:21:02,charge,captured,USD,453.63,13.46,noah.levi91@example.com,BATCH-131
PAY-0202-002620,ORD-0202-02489,2026-07-03 08:21:51,charge,captured,USD,58.60,2.00,max.silva72@example.com,BATCH-031
PAY-0202-000724,ORD-0202-00683,2026-07-31 17:01:21,refund,captured,USD,426.26,0.00,ben.jones26@example.com,BATCH-313
PAY-0202-002129,ORD-0202-02023,2026-07-21 02:09:04,charge,captured,USD,193.59,5.91,omar.jones70@example.com,BATCH-214
PAY-0202-000909,ORD-0202-00856,2026-07-02 21:37:20,charge,captured,USD,474.57,14.06,lea.brown26@example.com,BATCH-024
PAY-0202-000204,ORD-0202-00197,2026-07-03 06:46:34,charge,captured,USD,218.03,6.62,lea.khan93@example.com,BATCH-034
PAY-0202-002589,ORD-0202-02460,2026-07-27 12:50:13,charge,captured,USD,158.48,4.90,lea.rossi61@example.com,BATCH-271
PAY-0202-002472,ORD-0202-02353,2026-07-25 11:50:10,charge,captured,USD,420.79,12.50,amir.garcia48@example.com,BATCH-251
PAY-0202-001503,ORD-0202-01427,2026-07-13 19:55:24,charge,captured,USD,429.61,12.76,eli.mori24@example.com,BATCH-131
PAY-0202-003084,ORD-0202-02939,2026-07-26 13:37:29,charge,captured,USD,465.01,13.79,amir.khan76@example.com,BATCH-263
PAY-0202-000752,ORD-0202-00708,2026-07-25 21:30:00,charge,captured,USD,89.06,2.88,jack.mori85@example.com,BATCH-254
PAY-0202-001066,ORD-0202-00997,2026-07-25 17:49:11,charge,captured,USD,323.12,9.67,dana.rossi50@example.com,BATCH-252
PAY-0202-002060,ORD-0202-01956,2026-07-16 15:04:23,charge,captured,USD,119.87,3.78,faye.smith59@example.com,BATCH-163
PAY-0202-002536,ORD-0202-02412,2026-07-22 12:55:22,charge,captured,USD,244.43,7.39,ben.jones66@example.com,BATCH-224
PAY-0202-001138,ORD-0202-01070,2026-07-06 12:03:57,charge,captured,EUR,252.72,7.63,zoe.mori47@example.com,BATCH-063
PAY-0202-002484,ORD-0202-02363,2026-07-27 19:38:48,charge,failed,USD,1993.09,0.00,mia.garcia77@example.com,BATCH-271
PAY-0202-001063,ORD-0202-00994,2026-07-06 14:20:45,charge,captured,USD,310.01,9.29,nina.garcia54@example.com,BATCH-062
PAY-0202-002376,ORD-0202-02260,2026-07-18 07:06:49,charge,captured,USD,211.98,6.45,rosa.kim81@example.com,BATCH-181
PAY-0202-000276,ORD-0202-00266,2026-07-23 12:59:07,charge,captured,USD,201.26,6.14,jack.diaz64@example.com,BATCH-232
PAY-0202-002124,ORD-0202-02018,2026-07-08 21:24:08,charge,captured,USD,232.07,7.03,omar.smith31@example.com,BATCH-082
PAY-0202-000879,ORD-0202-00828,2026-07-28 08:35:42,refund,captured,USD,258.78,0.00,dana.khan67@example.com,BATCH-283
PAY-0202-001408,ORD-0202-01333,2026-07-04 20:34:42,charge,captured,USD,91.38,2.95,hugo.cohen16@example.com,BATCH-041
PAY-0202-000926,ORD-0202-00868,2026-07-05 20:29:39,charge,captured,EUR,287.55,8.64,eli.kim97@example.com,BATCH-054
PAY-0202-001668,ORD-0202-01587,2026-07-25 05:01:06,charge,captured,USD,420.17,12.48,zoe.khan45@example.com,BATCH-251
PAY-0202-002749,ORD-0202-02615,2026-07-26 05:41:45,charge,captured,USD,377.06,11.23,zoe.novak77@example.com,BATCH-264
PAY-0202-000181,ORD-0202-00174,2026-07-20 05:37:20,charge,captured,USD,186.73,5.72,sam.jones8@example.com,BATCH-204
PAY-0202-001382,ORD-0202-01306,2026-07-20 01:31:17,charge,captured,EUR,381.92,11.38,mia.rossi82@example.com,BATCH-204
PAY-0202-001297,ORD-0202-01224,2026-07-10 18:52:50,charge,failed,USD,21.68,0.00,rosa.patel2@example.com,BATCH-102
PAY-0202-002116,ORD-0202-02010,2026-07-24 14:30:18,refund,captured,USD,79.03,0.00,ivy.weber86@example.com,BATCH-242
PAY-0202-000168,ORD-0202-00162,2026-07-23 16:30:46,charge,captured,EUR,15.13,0.74,ivy.mori17@example.com,BATCH-233
PAY-0202-002342,ORD-0202-02226,2026-07-15 07:03:31,charge,captured,EUR,475.61,14.09,sam.weber77@example.com,BATCH-152
PAY-0202-002686,ORD-0202-02555,2026-07-24 09:35:22,charge,captured,USD,438.70,13.02,sam.silva66@example.com,BATCH-244
PAY-0202-001322,ORD-0202-01250,2026-07-05 14:00:35,charge,captured,USD,430.94,12.80,sam.brown68@example.com,BATCH-054
PAY-0202-002161,ORD-0202-02055,2026-07-14 16:22:22,charge,captured,USD,122.95,3.87,noah.smith45@example.com,BATCH-144
PAY-0202-001131,ORD-0202-01062,2026-07-08 15:36:40,charge,captured,USD,62.08,2.10,zoe.kim41@example.com,BATCH-084
PAY-0202-000852,ORD-0202-00805,2026-07-15 05:46:51,charge,captured,USD,261.21,7.88,nina.chen13@example.com,BATCH-153
PAY-0202-000228,ORD-0202-00220,2026-07-03 07:07:25,charge,captured,USD,208.62,6.35,nina.levi24@example.com,BATCH-032
PAY-0202-000960,ORD-0202-00901,2026-07-18 14:45:41,charge,captured,USD,117.19,3.70,omar.diaz45@example.com,BATCH-182
PAY-0202-001299,ORD-0202-01225,2026-07-18 12:27:54,charge,captured,USD,230.37,6.98,amir.brown90@example.com,BATCH-183
PAY-0202-000311,ORD-0202-00298,2026-07-23 20:53:25,charge,captured,EUR,233.53,7.07,max.novak20@example.com,BATCH-231
PAY-0202-000256,ORD-0202-00246,2026-07-15 20:24:41,charge,captured,USD,15.32,0.74,max.smith74@example.com,BATCH-153
PAY-0202-001047,ORD-0202-00978,2026-07-11 06:24:52,charge,captured,USD,379.18,11.30,sam.jones66@example.com,BATCH-111
PAY-0202-000213,ORD-0202-00206,2026-07-06 20:53:38,charge,captured,USD,232.97,7.06,faye.novak33@example.com,BATCH-062
PAY-0202-000266,ORD-0202-00256,2026-07-23 23:38:36,charge,captured,USD,88.00,2.85,nina.chen40@example.com,BATCH-233
PAY-0202-000063,ORD-0202-00059,2026-07-11 10:54:14,charge,captured,USD,102.28,3.27,rosa.weber87@example.com,BATCH-114
PAY-0202-000103,ORD-0202-00095,2026-07-12 19:25:25,charge,failed,USD,47.10,0.00,ivy.khan86@example.com,BATCH-124
PAY-0202-001089,ORD-0202-01021,2026-07-05 11:29:50,charge,captured,USD,327.21,9.79,amir.rossi24@example.com,BATCH-054
PAY-0202-003039,ORD-0202-02895,2026-07-28 15:39:39,charge,captured,USD,232.90,7.05,lea.silva66@example.com,BATCH-282
PAY-0202-001242,ORD-0202-01171,2026-07-07 11:05:27,charge,captured,EUR,68.02,2.27,jack.kim59@example.com,BATCH-074
PAY-0202-000940,ORD-0202-00880,2026-07-14 19:32:47,charge,captured,USD,33.76,1.28,nina.silva9@example.com,BATCH-142
PAY-0202-001375,ORD-0202-01299,2026-07-21 17:08:46,charge,captured,USD,383.79,11.43,sam.kim88@example.com,BATCH-212
PAY-0202-002549,ORD-0202-02424,2026-07-23 19:32:29,charge,captured,USD,76.14,2.51,eli.silva28@example.com,BATCH-232
PAY-0202-000169,ORD-0202-00163,2026-07-25 12:53:54,charge,captured,USD,110.24,3.50,lea.cohen58@example.com,BATCH-251
PAY-0202-001549,ORD-0202-01469,2026-07-30 19:26:57,refund,captured,USD,124.30,0.00,rosa.weber38@example.com,BATCH-301
PAY-0202-002920,ORD-0202-02780,2026-07-28 15:46:48,charge,captured,USD,459.24,13.62,amir.chen65@example.com,BATCH-282
PAY-0202-002865,ORD-0202-02730,2026-07-23 15:10:11,refund,captured,USD,168.75,0.00,lea.kim17@example.com,BATCH-234
PAY-0202-002284,ORD-0202-02172,2026-07-08 13:49:48,charge,captured,USD,412.23,12.25,hugo.jones72@example.com,BATCH-081
PAY-0202-002230,ORD-0202-02119,2026-07-22 18:45:41,charge,captured,USD,216.81,6.59,ava.kim37@example.com,BATCH-221
PAY-0202-000480,ORD-0202-00459,2026-07-15 23:12:06,charge,captured,USD,430.89,12.80,faye.novak65@example.com,BATCH-152
PAY-0202-000747,ORD-0202-00704,2026-07-20 19:50:16,charge,captured,USD,356.59,10.64,max.silva51@example.com,BATCH-201
PAY-0202-003047,ORD-0202-02902,2026-07-17 19:19:28,charge,captured,USD,369.13,11.00,nina.garcia61@example.com,BATCH-171
PAY-0202-002308,ORD-0202-02195,2026-07-03 18:30:32,charge,captured,USD,368.00,10.97,ivy.mori82@example.com,BATCH-033
PAY-0202-002648,ORD-0202-02515,2026-07-19 10:04:06,charge,captured,USD,118.96,3.75,lea.patel44@example.com,BATCH-191
PAY-0202-002169,ORD-0202-02062,2026-07-11 12:37:51,refund,captured,USD,104.70,0.00,max.garcia46@example.com,BATCH-114
PAY-0202-000822,ORD-0202-00776,2026-07-03 05:54:58,charge,captured,USD,291.93,8.77,amir.rossi43@example.com,BATCH-033
PAY-0202-000229,ORD-0202-00220,2026-07-15 14:12:22,refund,captured,USD,208.62,0.00,nina.levi24@example.com,BATCH-152
PAY-0202-002146,ORD-0202-02040,2026-07-09 02:31:21,charge,captured,USD,342.81,10.24,jack.mori34@example.com,BATCH-091
PAY-0202-000478,ORD-0202-00457,2026-07-20 04:01:13,charge,captured,EUR,415.12,12.34,ava.rossi56@example.com,BATCH-203
PAY-0202-001604,ORD-0202-01523,2026-07-08 19:06:20,charge,captured,USD,53.91,1.86,nina.khan53@example.com,BATCH-084
PAY-0202-003019,ORD-0202-02878,2026-07-06 11:36:06,charge,captured,USD,215.22,6.54,max.patel47@example.com,BATCH-063
PAY-0202-000949,ORD-0202-00890,2026-07-26 05:04:30,charge,captured,USD,307.17,9.21,omar.levi34@example.com,BATCH-262
PAY-0202-001476,ORD-0202-01401,2026-07-28 03:25:03,charge,captured,USD,332.31,9.94,lucy.rossi82@example.com,BATCH-282
PAY-0202-000525,ORD-0202-00499,2026-07-24 08:17:40,refund,captured,USD,451.19,0.00,omar.diaz98@example.com,BATCH-241
PAY-0202-000558,ORD-0202-00531,2026-07-20 22:52:36,charge,captured,USD,322.62,9.66,nina.smith73@example.com,BATCH-202
PAY-0202-001530,ORD-0202-01451,2026-07-09 13:15:40,charge,captured,EUR,441.79,13.11,ivy.mori77@example.com,BATCH-091
PAY-0202-000793,ORD-0202-00748,2026-07-27 20:51:50,charge,captured,USD,122.65,3.86,ava.kim12@example.com,BATCH-273
PAY-0202-002688,ORD-0202-02557,2026-07-29 06:33:26,charge,captured,USD,139.63,4.35,omar.smith79@example.com,BATCH-292
PAY-0202-001082,ORD-0202-01013,2026-07-28 02:09:31,charge,captured,USD,458.44,13.59,eli.kim56@example.com,BATCH-282
PAY-0202-002200,ORD-0202-02088,2026-07-12 08:42:02,charge,captured,USD,39.35,1.44,noah.patel23@example.com,BATCH-121
PAY-0202-001885,ORD-0202-01791,2026-07-05 10:30:59,charge,failed,USD,216.66,0.00,dana.mori89@example.com,BATCH-054
PAY-0202-002107,ORD-0202-02002,2026-07-24 20:26:43,charge,pending,USD,406.99,0.00,jack.chen5@example.com,BATCH-244
PAY-0202-001633,ORD-0202-01551,2026-07-08 04:06:48,charge,captured,USD,430.25,12.78,noah.garcia26@example.com,BATCH-084
PAY-0202-000294,ORD-0202-00281,2026-07-05 07:47:50,charge,captured,USD,348.86,10.42,faye.mori59@example.com,BATCH-051
PAY-0202-002382,ORD-0202-02267,2026-07-17 01:53:57,charge,captured,USD,24.94,1.02,jack.novak9@example.com,BATCH-171
PAY-0202-001919,ORD-0202-01823,2026-07-21 17:08:38,charge,captured,USD,74.57,2.46,omar.levi91@example.com,BATCH-211
PAY-0202-001914,ORD-0202-01818,2026-07-09 06:29:33,charge,captured,EUR,140.26,4.37,ava.chen84@example.com,BATCH-091
PAY-0202-001362,ORD-0202-01288,2026-07-07 09:52:06,charge,captured,USD,264.56,7.97,liam.rossi66@example.com,BATCH-073
PAY-0202-000215,ORD-0202-00207,2026-07-06 08:31:19,charge,captured,USD,77.56,2.55,zoe.weber66@example.com,BATCH-064
PAY-0202-000297,ORD-0202-00284,2026-07-20 04:42:48,charge,captured,USD,470.25,13.94,rosa.kim57@example.com,BATCH-203
PAY-0202-000955,ORD-0202-00896,2026-07-22 09:24:57,charge,captured,USD,215.09,6.54,zoe.garcia75@example.com,BATCH-222
PAY-0202-002599,ORD-0202-02470,2026-07-15 09:13:28,charge,captured,USD,107.38,3.41,zoe.patel8@example.com,BATCH-151
PAY-0202-002040,ORD-0202-01939,2026-07-29 23:59:56,charge,captured,USD,270.60,8.15,hugo.mori20@example.com,BATCH-292
PAY-0202-002908,ORD-0202-02770,2026-07-17 23:06:29,charge,captured,USD,333.13,9.96,sam.khan68@example.com,BATCH-174
PAY-0202-002449,ORD-0202-02330,2026-07-08 02:37:38,charge,captured,USD,88.49,2.87,ivy.smith90@example.com,BATCH-081
PAY-0202-002942,ORD-0202-02802,2026-07-18 18:20:04,charge,captured,USD,257.04,7.75,lucy.kim69@example.com,BATCH-183
PAY-0202-000979,ORD-0202-00916,2026-07-07 07:36:46,charge,captured,USD,91.85,2.96,sam.chen69@example.com,BATCH-072
PAY-0202-002619,ORD-0202-02488,2026-07-26 14:52:57,charge,captured,USD,428.41,12.72,mia.brown70@example.com,BATCH-262
PAY-0202-001178,ORD-0202-01107,2026-07-05 15:39:50,charge,captured,USD,257.18,7.76,eli.smith26@example.com,BATCH-052
PAY-0202-003151,ORD-0202-01463,2026-07-14 03:29:46,charge,captured,USD,93.52,3.01,lea.patel31@example.com,BATCH-RP3
PAY-0202-002658,ORD-0202-02526,2026-07-08 15:35:23,charge,captured,USD,365.25,10.89,amir.patel18@example.com,BATCH-081
PAY-0202-000725,ORD-0202-00684,2026-07-21 20:30:23,charge,captured,USD,240.85,7.28,ivy.mori7@example.com,BATCH-214
PAY-0202-000145,ORD-0202-00137,2026-07-07 10:59:45,charge,captured,USD,310.77,9.31,rosa.kim72@example.com,BATCH-073
PAY-0202-003008,ORD-0202-02870,2026-07-11 14:24:49,charge,captured,USD,402.65,11.98,jack.rossi73@example.com,BATCH-114
PAY-0202-002822,ORD-0202-02688,2026-07-03 07:23:39,charge,captured,USD,466.91,13.84,mia.novak60@example.com,BATCH-034
PAY-0202-000721,ORD-0202-00681,2026-07-06 19:55:59,charge,captured,USD,58.80,2.01,mia.smith81@example.com,BATCH-062
PAY-0202-002203,ORD-0202-02091,2026-07-09 06:12:16,charge,captured,USD,166.18,5.12,mia.patel33@example.com,BATCH-094
PAY-0202-001905,ORD-0202-01809,2026-07-22 15:37:43,charge,captured,USD,401.08,11.93,max.brown92@example.com,BATCH-221
PAY-0202-001379,ORD-0202-01303,2026-07-04 23:14:59,charge,captured,EUR,368.45,10.99,lea.smith12@example.com,BATCH-043
PAY-0202-001746,ORD-0202-01660,2026-07-15 14:14:21,charge,captured,USD,77.98,2.56,rosa.garcia62@example.com,BATCH-154
PAY-0202-001522,ORD-0202-01443,2026-07-14 18:34:35,charge,captured,USD,55.30,1.90,dana.brown10@example.com,BATCH-143
PAY-0202-000173,ORD-0202-00167,2026-07-05 17:05:01,charge,captured,USD,45.37,1.62,faye.novak30@example.com,BATCH-053
PAY-0202-002798,ORD-0202-02664,2026-07-11 13:56:07,charge,captured,USD,173.97,5.35,zoe.levi4@example.com,BATCH-112
PAY-0202-001988,ORD-0202-01889,2026-07-04 19:51:59,charge,captured,USD,252.11,7.61,nina.jones56@example.com,BATCH-041
PAY-0202-001726,ORD-0202-01641,2026-07-19 23:50:46,charge,captured,USD,166.58,5.13,max.chen60@example.com,BATCH-194
PAY-0202-002178,ORD-0202-02069,2026-07-18 16:40:14,charge,captured,USD,219.83,6.68,max.silva30@example.com,BATCH-183
PAY-0202-002389,ORD-0202-02273,2026-07-02 07:30:42,charge,captured,USD,274.11,8.25,ben.silva96@example.com,BATCH-024
PAY-0202-002237,ORD-0202-02125,2026-07-03 13:15:45,charge,captured,USD,271.33,8.17,amir.jones60@example.com,BATCH-031
PAY-0202-001701,ORD-0202-01617,2026-07-26 06:45:58,charge,captured,USD,163.94,5.05,hugo.smith95@example.com,BATCH-262
PAY-0202-002546,ORD-0202-02421,2026-07-06 21:48:48,charge,captured,USD,248.15,7.50,dana.brown24@example.com,BATCH-062
PAY-0202-001231,ORD-0202-01160,2026-07-24 14:03:56,charge,captured,USD,411.06,12.22,noah.garcia46@example.com,BATCH-241
PAY-0202-000611,ORD-0202-00577,2026-07-10 03:19:57,charge,captured,USD,391.80,11.66,lea.patel6@example.com,BATCH-103
PAY-0202-002996,ORD-0202-02860,2026-07-01 22:17:06,charge,captured,USD,201.86,6.15,ben.kim9@example.com,BATCH-013
PAY-0202-000539,ORD-0202-00512,2026-07-19 08:22:52,charge,captured,USD,321.37,9.62,ava.weber42@example.com,BATCH-192
PAY-0202-002663,ORD-0202-02531,2026-07-13 23:51:10,charge,captured,USD,53.42,1.85,amir.jones13@example.com,BATCH-132
PAY-0202-000465,ORD-0202-00445,2026-07-22 21:35:01,charge,captured,USD,368.27,10.98,max.mori77@example.com,BATCH-222
PAY-0202-001099,ORD-0202-01032,2026-07-04 17:51:59,charge,captured,USD,292.87,8.79,noah.silva96@example.com,BATCH-041
PAY-0202-000137,ORD-0202-00130,2026-07-09 08:10:47,charge,captured,USD,266.97,8.04,noah.diaz79@example.com,BATCH-091
PAY-0202-000663,ORD-0202-00628,2026-07-04 21:27:01,charge,captured,EUR,432.60,12.85,max.brown37@example.com,BATCH-042
PAY-0202-002978,ORD-0202-02841,2026-07-14 14:37:03,charge,captured,USD,449.78,13.34,lucy.khan34@example.com,BATCH-142
PAY-0202-000923,ORD-0202-00865,2026-07-30 08:33:30,refund,captured,EUR,141.86,0.00,ben.cohen34@example.com,BATCH-301
PAY-0202-001577,ORD-0202-01495,2026-07-29 20:23:06,charge,captured,USD,42.20,1.52,ben.diaz20@example.com,BATCH-291
PAY-0202-001937,ORD-0202-01839,2026-07-27 19:06:22,charge,captured,USD,279.93,8.42,zoe.mori56@example.com,BATCH-273
PAY-0202-002877,ORD-0202-02741,2026-07-22 20:43:56,charge,captured,USD,61.46,2.08,lucy.silva65@example.com,BATCH-223
PAY-0202-000977,ORD-0202-00914,2026-07-26 21:37:43,charge,captured,USD,196.56,6.00,liam.jones61@example.com,BATCH-261
PAY-0202-001891,ORD-0202-01796,2026-07-12 17:17:46,charge,failed,USD,477.60,0.00,noah.novak92@example.com,BATCH-124
PAY-0202-001924,ORD-0202-01829,2026-07-21 07:51:41,charge,captured,USD,83.23,2.71,rosa.diaz20@example.com,BATCH-212
PAY-0202-002351,ORD-0202-02234,2026-07-15 10:48:58,charge,captured,USD,152.56,4.72,noah.jones68@example.com,BATCH-151
PAY-0202-002768,ORD-0202-02634,2026-07-07 01:35:18,charge,captured,USD,109.15,3.47,ava.diaz5@example.com,BATCH-073
PAY-0202-001784,ORD-0202-01694,2026-07-10 02:53:35,charge,captured,USD,178.85,5.49,hugo.silva53@example.com,BATCH-103
PAY-0202-002772,ORD-0202-02638,2026-07-26 17:03:52,charge,captured,USD,224.84,6.82,ivy.silva18@example.com,BATCH-264
PAY-0202-001758,ORD-0202-01672,2026-07-04 06:54:39,charge,captured,USD,281.77,8.47,lea.patel40@example.com,BATCH-041
PAY-0202-000687,ORD-0202-00651,2026-07-17 13:11:31,charge,captured,USD,29.16,1.15,faye.jones73@example.com,BATCH-174
PAY-0202-002794,ORD-0202-02660,2026-07-13 00:10:50,charge,captured,USD,317.94,9.52,sam.diaz8@example.com,BATCH-133
PAY-0202-000928,ORD-0202-00869,2026-07-28 05:23:05,charge,captured,USD,273.06,8.22,amir.jones12@example.com,BATCH-283
PAY-0202-001204,ORD-0202-01134,2026-07-19 22:11:06,charge,captured,USD,321.67,9.63,ava.patel79@example.com,BATCH-194
PAY-0202-002232,ORD-0202-02121,2026-07-11 01:58:27,charge,captured,USD,430.36,12.78,ivy.smith14@example.com,BATCH-114
PAY-0202-000249,ORD-0202-00239,2026-07-16 02:27:44,charge,captured,USD,50.00,1.75,amir.novak48@example.com,BATCH-162
PAY-0202-001916,ORD-0202-01820,2026-07-20 00:09:26,charge,captured,USD,2761.91,80.40,nina.patel18@example.com,BATCH-203
PAY-0202-002943,ORD-0202-02803,2026-07-04 15:47:29,charge,captured,USD,189.22,5.79,dana.silva45@example.com,BATCH-044
PAY-0202-001048,ORD-0202-00979,2026-07-03 01:27:46,charge,captured,EUR,244.05,7.38,faye.diaz6@example.com,BATCH-032
PAY-0202-001139,ORD-0202-01071,2026-07-26 21:12:27,charge,captured,USD,301.98,9.06,rosa.chen28@example.com,BATCH-262
PAY-0202-000119,ORD-0202-00112,2026-07-17 02:11:32,charge,captured,USD,108.01,3.43,hugo.weber77@example.com,BATCH-173
PAY-0202-000704,ORD-0202-00667,2026-07-25 12:17:56,charge,captured,USD,339.40,10.14,amir.mori80@example.com,BATCH-251
PAY-0202-000391,ORD-0202-00376,2026-07-20 01:07:09,charge,captured,USD,464.17,13.76,lea.kim74@example.com,BATCH-204
PAY-0202-000628,ORD-0202-00595,2026-07-20 22:39:51,charge,captured,USD,350.48,10.46,faye.smith15@example.com,BATCH-202
PAY-0202-001641,ORD-0202-01559,2026-07-12 00:20:46,charge,captured,USD,332.90,9.95,rosa.kim49@example.com,BATCH-123
PAY-0202-000495,ORD-0202-00472,2026-07-22 19:25:26,charge,captured,USD,412.61,12.27,eli.silva95@example.com,BATCH-224
PAY-0202-000507,ORD-0202-00484,2026-07-29 19:33:27,charge,captured,USD,63.17,2.13,nina.jones38@example.com,BATCH-294
PAY-0202-002079,ORD-0202-01973,2026-07-12 00:54:41,charge,captured,USD,365.46,10.90,sam.levi95@example.com,BATCH-123
PAY-0202-002744,ORD-0202-02610,2026-07-28 13:30:28,charge,captured,USD,192.02,5.87,ben.silva98@example.com,BATCH-284
